SIZE ,SHAPE ,STOCK ,COLORSPEC ,COATING ,LAMINATION ,UNWIND OPTIONS ,RunSize,UnitPrice,TotalPrice
"1"" x 2.5""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),10000,0.0479,478.74
"1"" x 2.5""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),15000,0.0427,639.91
"1"" x 2.5""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),250,0.7749,193.72
"1"" x 2.5""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),500,0.4478,223.89
"1"" x 2.5""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),1000,0.2398,239.77
"1"" x 2.5""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),2500,0.1042,260.40
"1"" x 2.5""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),5000,0.0638,319.17
"1"" x 2.5""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),10000,0.0479,478.74
"1"" x 2.5""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),15000,0.0427,639.91
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),250,0.9088,227.20
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),500,0.4959,247.96
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),1000,0.2601,260.07
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),2500,0.1137,284.27
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),5000,0.0622,310.93
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),10000,0.0408,407.87
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),15000,0.0330,495.49
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),250,0.9088,227.20
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),500,0.4959,247.96
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),1000,0.2601,260.07
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),2500,0.1137,284.27
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),5000,0.0622,310.93
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),10000,0.0408,407.87
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),15000,0.0330,495.49
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,250,0.9088,227.20
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,500,0.4959,247.96
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,1000,0.2601,260.07
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,2500,0.1137,284.27
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,5000,0.0622,310.93
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,10000,0.0408,407.87
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,15000,0.0330,495.49
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),250,0.9088,227.20
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),500,0.4959,247.96
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),1000,0.2601,260.07
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),2500,0.1137,284.27
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),5000,0.0622,310.93
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),10000,0.0408,407.87
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),15000,0.0330,495.49
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),250,0.9088,227.20
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),500,0.4959,247.96
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),1000,0.2601,260.07
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),2500,0.1137,284.27
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),5000,0.0622,310.93
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),10000,0.0408,407.87
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),15000,0.0330,495.49
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.8488,212.20
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.4619,230.96
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.2411,241.07
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1045,261.27
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.0566,282.93
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0374,373.87
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0298,447.49
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.8488,212.20
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.4619,230.96
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.2411,241.07
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.1045,261.27
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.0566,282.93
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.0374,373.87
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.0298,447.49
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,250,0.8488,212.20
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.4619,230.96
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.2411,241.07
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.1045,261.27
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.0566,282.93
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.0374,373.87
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.0298,447.49
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.8488,212.20
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.4619,230.96
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.2411,241.07
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.1045,261.27
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.0566,282.93
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.0374,373.87
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0298,447.49
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.8488,212.20
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.4619,230.96
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.2411,241.07
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.1045,261.27
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.0566,282.93
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.0374,373.87
"1"" x 2.5""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0298,447.49
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.8066,201.65
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.4700,235.00
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.2509,250.88
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1099,274.71
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.0705,352.50
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0583,582.74
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0501,751.06
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.8066,201.65
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.4700,235.00
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.2509,250.88
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.1099,274.71
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.0705,352.50
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.0583,582.74
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.0501,751.06
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,250,0.8066,201.65
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.4700,235.00
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.2509,250.88
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.1099,274.71
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.0705,352.50
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.0583,582.74
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.0501,751.06
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.8066,201.65
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.4700,235.00
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.2509,250.88
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.1099,274.71
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.0705,352.50
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.0583,582.74
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0501,751.06
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.8066,201.65
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.4700,235.00
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.2509,250.88
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.1099,274.71
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.0705,352.50
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.0583,582.74
"1"" x 3""",Oval,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0501,751.06
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.8834,220.85
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.5023,251.16
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.2656,265.60
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1224,306.02
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.0820,409.95
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0590,590.40
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0495,741.95
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.8834,220.85
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.5023,251.16
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.2656,265.60
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.1224,306.02
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.0820,409.95
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.0590,590.40
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.0495,741.95
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,250,0.8834,220.85
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.5023,251.16
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.2656,265.60
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.1224,306.02
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.0820,409.95
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.0590,590.40
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.0495,741.95
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.8834,220.85
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.5023,251.16
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.2656,265.60
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.1224,306.02
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.0820,409.95
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.0590,590.40
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0495,741.95
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.8834,220.85
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.5023,251.16
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.2656,265.60
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.1224,306.02
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.0820,409.95
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.0590,590.40
"1"" x 3""",Oval,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0495,741.95
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),250,0.9400,235.00
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),500,0.5367,268.35
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),1000,0.2842,284.22
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1283,320.74
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),5000,0.0870,435.07
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0634,633.55
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0528,792.33
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),250,0.9400,235.00
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),500,0.5367,268.35
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),1000,0.2842,284.22
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),2500,0.1283,320.74
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),5000,0.0870,435.07
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),10000,0.0634,633.55
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),15000,0.0528,792.33
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,250,0.9400,235.00
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,500,0.5367,268.35
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,1000,0.2842,284.22
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,2500,0.1283,320.74
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,5000,0.0870,435.07
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,10000,0.0634,633.55
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,15000,0.0528,792.33
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),250,0.9400,235.00
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),500,0.5367,268.35
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),1000,0.2842,284.22
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),2500,0.1283,320.74
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),5000,0.0870,435.07
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),10000,0.0634,633.55
"1"" x 3""",Oval,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),15000,0.0528,792.33
