SIZE ,SHAPE ,STOCK ,COLORSPEC ,COATING ,LAMINATION ,UNWIND OPTIONS ,RunSize,UnitPrice,TotalPrice
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0600,900.31
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,250,0.9209,230.23
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.5240,262.00
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.2795,279.46
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.1283,320.74
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.0845,422.36
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.0672,671.67
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.0600,900.31
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.9209,230.23
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.5240,262.00
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.2795,279.46
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.1283,320.74
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.0845,422.36
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.0672,671.67
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0600,900.31
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.9209,230.23
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.5240,262.00
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.2795,279.46
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.1283,320.74
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.0845,422.36
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.0672,671.67
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0600,900.31
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),250,1.0127,253.18
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),500,0.5739,286.94
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),1000,0.3064,306.40
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),2500,0.1439,359.63
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),5000,0.0932,466.25
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),10000,0.0722,721.54
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),15000,0.0648,972.13
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Bottom (Direction #2),250,1.0127,253.18
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Bottom (Direction #2),500,0.5739,286.94
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Bottom (Direction #2),1000,0.3064,306.40
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Bottom (Direction #2),2500,0.1439,359.63
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Bottom (Direction #2),5000,0.0932,466.25
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Bottom (Direction #2),10000,0.0722,721.54
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Bottom (Direction #2),15000,0.0648,972.13
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,250,1.0127,253.18
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,500,0.5739,286.94
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,1000,0.3064,306.40
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,2500,0.1439,359.63
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,5000,0.0932,466.25
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,10000,0.0722,721.54
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,15000,0.0648,972.13
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Top (Direction #1),250,1.0127,253.18
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Top (Direction #1),500,0.5739,286.94
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Top (Direction #1),1000,0.3064,306.40
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Top (Direction #1),2500,0.1439,359.63
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Top (Direction #1),5000,0.0932,466.25
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Top (Direction #1),10000,0.0722,721.54
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Top (Direction #1),15000,0.0648,972.13
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Right (Direction #3),250,1.0127,253.18
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Right (Direction #3),500,0.5739,286.94
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Right (Direction #3),1000,0.3064,306.40
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Right (Direction #3),2500,0.1439,359.63
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Right (Direction #3),5000,0.0932,466.25
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Right (Direction #3),10000,0.0722,721.54
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Right (Direction #3),15000,0.0648,972.13
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),250,0.9527,238.18
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),500,0.5399,269.94
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),1000,0.2874,287.40
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),2500,0.1347,336.63
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),5000,0.0876,438.25
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),10000,0.0688,687.54
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),15000,0.0616,924.13
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),250,0.9527,238.18
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),500,0.5399,269.94
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),1000,0.2874,287.40
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1347,336.63
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),5000,0.0876,438.25
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0688,687.54
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0616,924.13
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,250,0.9527,238.18
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,500,0.5399,269.94
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,1000,0.2874,287.40
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,2500,0.1347,336.63
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,5000,0.0876,438.25
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,10000,0.0688,687.54
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,15000,0.0616,924.13
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),250,0.9527,238.18
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),500,0.5399,269.94
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),1000,0.2874,287.40
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),2500,0.1347,336.63
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),5000,0.0876,438.25
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),10000,0.0688,687.54
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),15000,0.0616,924.13
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),250,0.9527,238.18
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),500,0.5399,269.94
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),1000,0.2874,287.40
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),2500,0.1347,336.63
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),5000,0.0876,438.25
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),10000,0.0688,687.54
"1.5"" x 2.5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),15000,0.0616,924.13
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),250,0.8412,210.30
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),500,0.4881,244.06
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),1000,0.2635,263.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),2500,0.1178,294.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),5000,0.0764,382.10
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),10000,0.0565,565.14
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),15000,0.0528,791.59
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),250,0.8412,210.30
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),500,0.4881,244.06
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),1000,0.2635,263.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),2500,0.1178,294.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),5000,0.0764,382.10
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),10000,0.0565,565.14
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),15000,0.0528,791.59
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,250,0.8412,210.30
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,500,0.4881,244.06
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,1000,0.2635,263.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,2500,0.1178,294.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,5000,0.0764,382.10
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,10000,0.0565,565.14
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,15000,0.0528,791.59
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),250,0.8412,210.30
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),500,0.4881,244.06
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),1000,0.2635,263.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),2500,0.1178,294.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),5000,0.0764,382.10
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),10000,0.0565,565.14
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),15000,0.0528,791.59
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),250,0.8412,210.30
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),500,0.4881,244.06
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),1000,0.2635,263.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),2500,0.1178,294.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),5000,0.0764,382.10
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),10000,0.0565,565.14
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),15000,0.0528,791.59
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.7812,195.30
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.4541,227.06
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.2445,244.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.1086,271.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.0708,354.10
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.0531,531.14
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.0496,743.59
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.7812,195.30
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.4541,227.06
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.2445,244.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1086,271.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.0708,354.10
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0531,531.14
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0496,743.59
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,250,0.7812,195.30
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.4541,227.06
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.2445,244.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.1086,271.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.0708,354.10
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.0531,531.14
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.0496,743.59
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.7812,195.30
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.4541,227.06
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.2445,244.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.1086,271.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.0708,354.10
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.0531,531.14
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0496,743.59
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.7812,195.30
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.4541,227.06
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.2445,244.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.1086,271.53
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.0708,354.10
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.0531,531.14
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0496,743.59
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),250,0.7812,195.30
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),500,0.4541,227.06
"1.5"" x 2.5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),1000,0.2445,244.53
